run_id,seed,scenario,defense,pair_id,item_id,victim_txn_id,attacker_txn_id,victim_success,attacker_success,victim_latency_ms,attacker_latency_ms,victim_inventory_commit_ts,attacker_inventory_commit_ts,victim_order_commit_ts,attacker_order_commit_ts,front_run_success,order_violation,consistency_violation,rollback_count,committed_count,final_stock_estimated,oversell
2,20460514,cross_shard_frontrun,baseline,88,900088,r2-baseline-p88-victim,r2-baseline-p88-attacker,True,True,130.83839416503906,118.29519271850586,1778557865.4954057,1778557865.4683785,1778557865.559491,1778557865.559427,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,89,900089,r2-baseline-p89-victim,r2-baseline-p89-attacker,True,True,84.75661277770996,34.203529357910156,1778557865.5407357,1778557865.535915,1778557865.560798,1778557865.560455,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,90,900090,r2-baseline-p90-victim,r2-baseline-p90-attacker,True,True,97.41663932800293,44.39091682434082,1778557865.6065829,1778557865.583879,1778557865.606775,1778557865.584127,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,91,900091,r2-baseline-p91-victim,r2-baseline-p91-attacker,True,True,139.054536819458,136.98792457580566,1778557865.6234112,1778557865.6319802,1778557865.631728,1778557865.674002,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,92,900092,r2-baseline-p92-victim,r2-baseline-p92-attacker,True,True,62.71934509277344,136.42024993896484,1778557865.5948474,1778557865.6373353,1778557865.595032,1778557865.674174,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,93,900093,r2-baseline-p93-victim,r2-baseline-p93-attacker,True,True,138.47756385803223,187.19053268432617,1778557865.6067028,1778557865.7298248,1778557865.632257,1778557865.730111,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,94,900094,r2-baseline-p94-victim,r2-baseline-p94-attacker,True,True,139.07814025878906,218.51205825805664,1778557865.6291327,1778557865.759683,1778557865.667957,1778557865.760014,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,95,900095,r2-baseline-p95-victim,r2-baseline-p95-attacker,True,True,138.15879821777344,273.92125129699707,1778557865.6290128,1778557865.8178802,1778557865.6553,1778557865.818183,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,96,900096,r2-baseline-p96-victim,r2-baseline-p96-attacker,True,True,137.2537612915039,412.83440589904785,1778557865.6289454,1778557865.9118152,1778557865.649136,1778557865.952297,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,97,900097,r2-baseline-p97-victim,r2-baseline-p97-attacker,True,True,138.69476318359375,411.38339042663574,1778557865.63444,1778557865.9112859,1778557865.673899,1778557865.930585,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,98,900098,r2-baseline-p98-victim,r2-baseline-p98-attacker,True,True,135.59699058532715,410.3388786315918,1778557865.6287856,1778557865.9109678,1778557865.637576,1778557865.919396,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,99,900099,r2-baseline-p99-victim,r2-baseline-p99-attacker,True,True,135.69259643554688,404.4771194458008,1778557865.6290715,1778557865.9107769,1778557865.662037,1778557865.911176,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,100,900100,r2-baseline-p100-victim,r2-baseline-p100-attacker,True,True,134.92894172668457,410.23778915405273,1778557865.628871,1778557865.9114203,1778557865.642869,1778557865.936216,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,101,900101,r2-baseline-p101-victim,r2-baseline-p101-attacker,True,True,139.66774940490723,409.5001220703125,1778557865.645901,1778557865.9111636,1778557865.674575,1778557865.92515,False,False,False,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,102,900102,r2-baseline-p102-victim,r2-baseline-p102-attacker,True,True,583.0137729644775,398.7722396850586,1778557865.9853492,1778557865.9115572,1778557866.045308,1778557865.941514,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,103,900103,r2-baseline-p103-victim,r2-baseline-p103-attacker,True,True,583.1761360168457,398.5598087310791,1778557865.9856393,1778557865.911684,1778557866.068786,1778557865.946919,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,104,900104,r2-baseline-p104-victim,r2-baseline-p104-attacker,True,True,583.1003189086914,398.32496643066406,1778557865.985774,1778557865.9120214,1778557866.078891,1778557865.952037,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,105,900105,r2-baseline-p105-victim,r2-baseline-p105-attacker,True,True,582.1876525878906,399.40595626831055,1778557865.9854581,1778557865.9184952,1778557866.057683,1778557865.957886,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,106,900106,r2-baseline-p106-victim,r2-baseline-p106-attacker,True,True,583.1525325775146,398.3151912689209,1778557865.986212,1778557865.9296527,1778557866.106114,1778557865.957758,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,107,900107,r2-baseline-p107-victim,r2-baseline-p107-attacker,True,True,583.3854675292969,399.6896743774414,1778557865.9865818,1778557865.957088,1778557866.127959,1778557865.958675,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,108,900108,r2-baseline-p108-victim,r2-baseline-p108-attacker,True,True,582.5543403625488,403.7296772003174,1778557865.9861107,1778557865.9626508,1778557866.101075,1778557865.962889,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,109,900109,r2-baseline-p109-victim,r2-baseline-p109-attacker,True,True,582.7171802520752,511.45219802856445,1778557865.9863944,1778557865.9846087,1778557866.117376,1778557865.98482,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,110,900110,r2-baseline-p110-victim,r2-baseline-p110-attacker,True,True,575.9241580963135,565.4590129852295,1778557865.985941,1778557865.9847088,1778557866.08451,1778557865.990709,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,111,900111,r2-baseline-p111-victim,r2-baseline-p111-attacker,True,True,576.5628814697266,565.403938293457,1778557865.9865093,1778557865.9848218,1778557866.12269,1778557865.996156,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,112,900112,r2-baseline-p112-victim,r2-baseline-p112-attacker,True,True,576.068639755249,565.333366394043,1778557865.9862814,1778557865.98488,1778557866.111544,1778557866.001521,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,113,900113,r2-baseline-p113-victim,r2-baseline-p113-attacker,True,True,574.599027633667,565.3369426727295,1778557865.9855518,1778557865.9849997,1778557866.063062,1778557866.011912,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,114,900114,r2-baseline-p114-victim,r2-baseline-p114-attacker,True,True,574.1469860076904,565.2289390563965,1778557865.9854078,1778557865.9850519,1778557866.050906,1778557866.018053,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,115,900115,r2-baseline-p115-victim,r2-baseline-p115-attacker,True,True,574.880838394165,564.786434173584,1778557865.9859827,1778557865.9849246,1778557866.090233,1778557866.006883,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,116,900116,r2-baseline-p116-victim,r2-baseline-p116-attacker,True,True,574.718713760376,564.9020671844482,1778557865.986032,1778557865.9851742,1778557866.095704,1778557866.029272,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,117,900117,r2-baseline-p117-victim,r2-baseline-p117-attacker,True,True,575.310230255127,564.4004344940186,1778557865.9879742,1778557865.9851062,1778557866.133056,1778557866.023793,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,118,900118,r2-baseline-p118-victim,r2-baseline-p118-attacker,True,True,573.5945701599121,564.5370483398438,1778557865.9858558,1778557865.9852731,1778557866.07864,1778557866.039852,True,True,True,0,2,0,False
2,20460514,cross_shard_frontrun,baseline,119,900119,r2-baseline-p119-victim,r2-baseline-p119-attacker,True,True,573.2507705688477,564.1806125640869,1778557865.9857132,1778557865.9852202,1778557866.073777,1778557866.034334,True,True,True,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,0,910000,r2-global_sequence-p0-victim,r2-global_sequence-p0-attacker,True,True,75.55794715881348,369.8461055755615,1778557867.3283591,1778557867.6246648,1778557867.329447,1778557867.62487,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,1,910001,r2-global_sequence-p1-victim,r2-global_sequence-p1-attacker,True,True,163.3143424987793,370.20349502563477,1778557867.4181583,1778557867.6247537,1778557867.418443,1778557867.630953,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,2,910002,r2-global_sequence-p2-victim,r2-global_sequence-p2-attacker,True,True,292.99378395080566,376.38187408447266,1778557867.5494375,1778557867.6252847,1778557867.549784,1778557867.636045,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,3,910003,r2-global_sequence-p3-victim,r2-global_sequence-p3-attacker,True,True,301.15461349487305,378.3764839172363,1778557867.5570886,1778557867.6285675,1778557867.557364,1778557867.636562,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,4,910004,r2-global_sequence-p4-victim,r2-global_sequence-p4-attacker,True,True,386.4438533782959,383.225679397583,1778557867.6344168,1778557867.648132,1778557867.636788,1778557867.648334,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,5,910005,r2-global_sequence-p5-victim,r2-global_sequence-p5-attacker,True,True,576.6022205352783,706.1517238616943,1778557867.7949207,1778557867.8379352,1778557867.795189,1778557867.964301,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,6,910006,r2-global_sequence-p6-victim,r2-global_sequence-p6-attacker,True,True,710.803747177124,1007.5545310974121,1778557867.8100595,1778557868.1121526,1778557867.895934,1778557868.187141,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,7,910007,r2-global_sequence-p7-victim,r2-global_sequence-p7-attacker,True,True,420.2101230621338,702.9156684875488,1778557867.6803842,1778557867.8103275,1778557867.680634,1778557867.920003,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,8,910008,r2-global_sequence-p8-victim,r2-global_sequence-p8-attacker,True,True,710.4599475860596,1007.6444149017334,1778557867.8101792,1778557868.112475,1778557867.908614,1778557868.197636,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,9,910009,r2-global_sequence-p9-victim,r2-global_sequence-p9-attacker,True,True,708.4283828735352,1004.1279792785645,1778557867.8098156,1778557868.1119382,1778557867.879818,1778557868.171251,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,10,910010,r2-global_sequence-p10-victim,r2-global_sequence-p10-attacker,True,True,699.7630596160889,983.0946922302246,1778557867.795617,1778557868.1046717,1778557867.825944,1778557868.112615,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,11,910011,r2-global_sequence-p11-victim,r2-global_sequence-p11-attacker,True,True,707.9305648803711,1004.1484832763672,1778557867.809908,1778557868.112081,1778557867.885686,1778557868.181946,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,12,910012,r2-global_sequence-p12-victim,r2-global_sequence-p12-attacker,True,True,701.0891437530518,996.9696998596191,1778557867.7958481,1778557868.1049929,1778557867.836944,1778557868.129042,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,13,910013,r2-global_sequence-p13-victim,r2-global_sequence-p13-attacker,True,True,440.7482147216797,700.8810043334961,1778557867.7018068,1778557867.8106387,1778557867.701979,1778557867.942568,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,14,910014,r2-global_sequence-p14-victim,r2-global_sequence-p14-attacker,True,True,701.2462615966797,997.9238510131836,1778557867.796212,1778557868.1052525,1778557867.848393,1778557868.144351,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,15,910015,r2-global_sequence-p15-victim,r2-global_sequence-p15-attacker,True,True,706.7012786865234,1003.617525100708,1778557867.8101134,1778557868.1122057,1778557867.902189,1778557868.192688,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,16,910016,r2-global_sequence-p16-victim,r2-global_sequence-p16-attacker,True,True,501.3442039489746,698.1973648071289,1778557867.765613,1778557867.8126428,1778557867.765838,1778557867.959715,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,17,910017,r2-global_sequence-p17-victim,r2-global_sequence-p17-attacker,True,True,693.0015087127686,771.4054584503174,1778557867.7953286,1778557868.0439334,1778557867.809394,1778557868.044217,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,18,910018,r2-global_sequence-p18-victim,r2-global_sequence-p18-attacker,True,True,701.1582851409912,996.0300922393799,1778557867.796583,1778557868.1053312,1778557867.863838,1778557868.149597,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,19,910019,r2-global_sequence-p19-victim,r2-global_sequence-p19-attacker,True,True,701.6973495483398,996.9642162322998,1778557867.7967048,1778557868.111668,1778557867.868955,1778557868.155984,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,20,910020,r2-global_sequence-p20-victim,r2-global_sequence-p20-attacker,True,True,611.0568046569824,700.8426189422607,1778557867.795105,1778557867.8800771,1778557867.803602,1778557867.970148,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,21,910021,r2-global_sequence-p21-victim,r2-global_sequence-p21-attacker,True,True,703.0336856842041,998.5654354095459,1778557867.8099868,1778557868.1120048,1778557867.89095,1778557868.176687,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,22,910022,r2-global_sequence-p22-victim,r2-global_sequence-p22-attacker,True,True,694.6611404418945,991.2266731262207,1778557867.7957532,1778557868.1049063,1778557867.83148,1778557868.123349,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,23,910023,r2-global_sequence-p23-victim,r2-global_sequence-p23-attacker,True,True,700.4404067993164,996.1757659912109,1778557867.796791,1778557868.111727,1778557867.873982,1778557868.161241,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,24,910024,r2-global_sequence-p24-victim,r2-global_sequence-p24-attacker,True,True,703.0446529388428,1001.2381076812744,1778557867.810463,1778557868.1126425,1778557867.931171,1778557868.213641,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,25,910025,r2-global_sequence-p25-victim,r2-global_sequence-p25-attacker,True,True,702.1822929382324,1000.0133514404297,1778557867.810252,1778557868.1125267,1778557867.914027,1778557868.202582,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,26,910026,r2-global_sequence-p26-victim,r2-global_sequence-p26-attacker,True,True,694.6866512298584,990.7174110412598,1778557867.7961032,1778557868.1050582,1778557867.843003,1778557868.13425,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,27,910027,r2-global_sequence-p27-victim,r2-global_sequence-p27-attacker,True,True,695.4545974731445,990.9539222717285,1778557867.7963283,1778557868.10515,1778557867.853562,1778557868.139337,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,28,910028,r2-global_sequence-p28-victim,r2-global_sequence-p28-attacker,True,True,695.9326267242432,992.2792911529541,1778557867.7964683,1778557868.1116185,1778557867.858617,1778557868.149814,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,29,910029,r2-global_sequence-p29-victim,r2-global_sequence-p29-attacker,True,True,688.990592956543,868.6542510986328,1778557867.7955198,1778557868.1045613,1778557867.82045,1778557868.104786,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,30,910030,r2-global_sequence-p30-victim,r2-global_sequence-p30-attacker,True,True,686.8629455566406,707.4384689331055,1778557867.7954285,1778557867.985526,1778557867.814883,1778557867.985856,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,31,910031,r2-global_sequence-p31-victim,r2-global_sequence-p31-attacker,True,True,690.8607482910156,985.3382110595703,1778557867.7959762,1778557868.1048245,1778557867.836868,1778557868.118022,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,32,910032,r2-global_sequence-p32-victim,r2-global_sequence-p32-attacker,True,True,637.2151374816895,844.4881439208984,1778557867.8041475,1778557868.1117938,1778557867.879196,1778557868.166042,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,33,910033,r2-global_sequence-p33-victim,r2-global_sequence-p33-attacker,True,True,420.99571228027344,710.4141712188721,1778557867.8103924,1778557868.112583,1778557867.92568,1778557868.207522,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,34,910034,r2-global_sequence-p34-victim,r2-global_sequence-p34-attacker,True,True,338.03558349609375,680.1156997680664,1778557867.8180144,1778557868.1128564,1778557867.960983,1778557868.237922,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,35,910035,r2-global_sequence-p35-victim,r2-global_sequence-p35-attacker,True,True,329.876184463501,626.715898513794,1778557867.8107255,1778557868.1127625,1778557867.94825,1778557868.226359,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,36,910036,r2-global_sequence-p36-victim,r2-global_sequence-p36-attacker,True,True,326.9009590148926,620.657205581665,1778557867.8105326,1778557868.1127088,1778557867.937056,1778557868.220034,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,37,910037,r2-global_sequence-p37-victim,r2-global_sequence-p37-attacker,True,True,292.1268939971924,611.24587059021,1778557867.810785,1778557868.11281,1778557867.953974,1778557868.231819,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,38,910038,r2-global_sequence-p38-victim,r2-global_sequence-p38-attacker,True,True,207.21173286437988,480.7169437408447,1778557867.8317192,1778557868.1129034,1778557867.962609,1778557868.243609,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,39,910039,r2-global_sequence-p39-victim,r2-global_sequence-p39-attacker,True,True,97.90706634521484,358.6688041687012,1778557867.9346542,1778557868.119583,1778557867.973032,1778557868.267456,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,40,910040,r2-global_sequence-p40-victim,r2-global_sequence-p40-attacker,True,True,366.96481704711914,616.194486618042,1778557868.1194346,1778557868.4619036,1778557868.254377,1778557868.462119,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,41,910041,r2-global_sequence-p41-victim,r2-global_sequence-p41-attacker,True,True,363.7430667877197,472.98693656921387,1778557868.1137536,1778557868.4430292,1778557868.254324,1778557868.44331,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,42,910042,r2-global_sequence-p42-victim,r2-global_sequence-p42-attacker,True,True,361.2351417541504,382.0645809173584,1778557868.112947,1778557868.3530974,1778557868.249063,1778557868.353289,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,43,910043,r2-global_sequence-p43-victim,r2-global_sequence-p43-attacker,True,True,361.45544052124023,612.7238273620605,1778557868.1195223,1778557868.4620006,1778557868.26153,1778557868.469286,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,44,910044,r2-global_sequence-p44-victim,r2-global_sequence-p44-attacker,True,True,361.0572814941406,626.575231552124,1778557868.1218917,1778557868.4623692,1778557868.267788,1778557868.495806,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,45,910045,r2-global_sequence-p45-victim,r2-global_sequence-p45-attacker,True,True,359.88616943359375,624.1228580474854,1778557868.1273973,1778557868.4622571,1778557868.268374,1778557868.485199,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,46,910046,r2-global_sequence-p46-victim,r2-global_sequence-p46-attacker,True,True,359.2267036437988,622.1802234649658,1778557868.1907508,1778557868.462126,1778557868.276828,1778557868.474877,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,47,910047,r2-global_sequence-p47-victim,r2-global_sequence-p47-attacker,True,True,360.10074615478516,627.6788711547852,1778557868.231423,1778557868.4627614,1778557868.313602,1778557868.533807,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,48,910048,r2-global_sequence-p48-victim,r2-global_sequence-p48-attacker,True,True,358.49833488464355,625.2269744873047,1778557868.230919,1778557868.462524,1778557868.293053,1778557868.512019,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,49,910049,r2-global_sequence-p49-victim,r2-global_sequence-p49-attacker,True,True,359.53378677368164,629.4817924499512,1778557868.2400556,1778557868.463011,1778557868.325085,1778557868.554119,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,50,910050,r2-global_sequence-p50-victim,r2-global_sequence-p50-attacker,True,True,356.8308353424072,623.3787536621094,1778557868.230791,1778557868.4624724,1778557868.28106,1778557868.50625,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,51,910051,r2-global_sequence-p51-victim,r2-global_sequence-p51-attacker,True,True,356.6098213195801,622.2596168518066,1778557868.2308614,1778557868.4624276,1778557868.287946,1778557868.501113,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,52,910052,r2-global_sequence-p52-victim,r2-global_sequence-p52-attacker,True,True,355.7147979736328,619.8363304138184,1778557868.2185585,1778557868.4621823,1778557868.280114,1778557868.480206,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,53,910053,r2-global_sequence-p53-victim,r2-global_sequence-p53-attacker,True,True,357.04970359802246,624.3700981140137,1778557868.2313354,1778557868.462698,1778557868.308676,1778557868.528093,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,54,910054,r2-global_sequence-p54-victim,r2-global_sequence-p54-attacker,True,True,357.1667671203613,625.5059242248535,1778557868.2314992,1778557868.4628506,1778557868.319158,1778557868.539024,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,55,910055,r2-global_sequence-p55-victim,r2-global_sequence-p55-attacker,True,True,355.73267936706543,623.2261657714844,1778557868.230989,1778557868.4626484,1778557868.298154,1778557868.522802,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,56,910056,r2-global_sequence-p56-victim,r2-global_sequence-p56-attacker,True,True,353.4679412841797,620.0501918792725,1778557868.2311122,1778557868.4625697,1778557868.303261,1778557868.517411,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,57,910057,r2-global_sequence-p57-victim,r2-global_sequence-p57-attacker,True,True,342.88549423217773,561.9645118713379,1778557868.2315557,1778557868.4630585,1778557868.324509,1778557868.55991,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,58,910058,r2-global_sequence-p58-victim,r2-global_sequence-p58-attacker,True,True,181.8842887878418,346.3253974914551,1778557868.2375476,1778557868.462959,1778557868.32428,1778557868.549013,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,59,910059,r2-global_sequence-p59-victim,r2-global_sequence-p59-attacker,True,True,66.70999526977539,390.6865119934082,1778557868.3252575,1778557868.4631085,1778557868.331099,1778557868.565133,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,60,910060,r2-global_sequence-p60-victim,r2-global_sequence-p60-attacker,True,True,402.0962715148926,761.3310813903809,1778557868.463316,1778557868.8152325,1778557868.585887,1778557868.859686,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,61,910061,r2-global_sequence-p61-victim,r2-global_sequence-p61-attacker,True,True,399.24025535583496,711.4598751068115,1778557868.4632108,1778557868.8148978,1778557868.575255,1778557868.838081,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,62,910062,r2-global_sequence-p62-victim,r2-global_sequence-p62-attacker,True,True,400.16937255859375,759.7897052764893,1778557868.469206,1778557868.8152916,1778557868.586566,1778557868.865108,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,63,910063,r2-global_sequence-p63-victim,r2-global_sequence-p63-attacker,True,True,329.50878143310547,398.45824241638184,1778557868.46232,1778557868.6051805,1778557868.490298,1778557868.674314,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,64,910064,r2-global_sequence-p64-victim,r2-global_sequence-p64-attacker,True,True,396.1310386657715,737.1823787689209,1778557868.4632604,1778557868.8150039,1778557868.580263,1778557868.84373,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,65,910065,r2-global_sequence-p65-victim,r2-global_sequence-p65-attacker,True,True,333.0073356628418,396.104097366333,1778557868.462896,1778557868.6134176,1778557868.543973,1778557868.675025,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,66,910066,r2-global_sequence-p66-victim,r2-global_sequence-p66-attacker,True,True,392.12799072265625,585.223913192749,1778557868.463162,1778557868.8147697,1778557868.570005,1778557868.826713,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,67,910067,r2-global_sequence-p67-victim,r2-global_sequence-p67-attacker,True,True,396.10791206359863,755.7480335235596,1778557868.4717999,1778557868.8321795,1778557868.600897,1778557868.871212,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,68,910068,r2-global_sequence-p68-victim,r2-global_sequence-p68-attacker,True,True,394.0014839172363,754.133939743042,1778557868.4717371,1778557868.8267834,1778557868.594936,1778557868.871065,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,69,910069,r2-global_sequence-p69-victim,r2-global_sequence-p69-attacker,True,True,392.2615051269531,752.0403861999512,1778557868.4716816,1778557868.8267164,1778557868.587233,1778557868.865682,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,70,910070,r2-global_sequence-p70-victim,r2-global_sequence-p70-attacker,True,True,350.96001625061035,710.1435661315918,1778557868.5571837,1778557868.8323188,1778557868.611067,1778557868.881831,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,71,910071,r2-global_sequence-p71-victim,r2-global_sequence-p71-attacker,True,True,351.22036933898926,713.6476039886475,1778557868.562707,1778557868.8326938,1778557868.62864,1778557868.908694,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,72,910072,r2-global_sequence-p72-victim,r2-global_sequence-p72-attacker,True,True,352.2210121154785,714.414119720459,1778557868.5629036,1778557868.832891,1778557868.651395,1778557868.926242,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,73,910073,r2-global_sequence-p73-victim,r2-global_sequence-p73-attacker,True,True,347.51105308532715,707.0434093475342,1778557868.5134168,1778557868.83224,1778557868.604575,1778557868.876586,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,74,910074,r2-global_sequence-p74-victim,r2-global_sequence-p74-attacker,True,True,351.6416549682617,713.8681411743164,1778557868.5630424,1778557868.8329988,1778557868.662624,1778557868.938229,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,75,910075,r2-global_sequence-p75-victim,r2-global_sequence-p75-attacker,True,True,350.147008895874,712.8827571868896,1778557868.5629785,1778557868.8329558,1778557868.657075,1778557868.932643,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,76,910076,r2-global_sequence-p76-victim,r2-global_sequence-p76-attacker,True,True,348.5238552093506,710.5011940002441,1778557868.5628088,1778557868.8327482,1778557868.63999,1778557868.914111,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,77,910077,r2-global_sequence-p77-victim,r2-global_sequence-p77-attacker,True,True,345.8414077758789,708.139181137085,1778557868.5625591,1778557868.8325608,1778557868.617185,1778557868.898005,False,False,False,0,2,0,False
2,20461514,cross_shard_frontrun,global_sequence,78,910078,r2-global_sequence-p78-victim,r2-global_sequence-p78-attacker,True,True,345.58701515197754,705.2066326141357,1778557868.557247,1778557868.8324006,1778557868.617462,1778557868.887988,False,False,False,0,2,0,False
