timestamp,ts,relative_s,run_id,system,scenario,phase,target_region_id,target_store_id,target_container,hot_region_id,hot_leader_store_id,hot_leader_container,leader_changed,leader_store_ids,error
2026-05-11T16:36:42+0000,1778517402.1831245,10.382095336914062,1,TiDB,leader_cpu_stress,recovery,1853,3,exp1_tidb_tikv1,1853,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:43+0000,1778517403.2302923,11.4292631149292,1,TiDB,leader_cpu_stress,recovery,1853,3,exp1_tidb_tikv1,1853,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:44+0000,1778517404.2765539,12.475524663925171,1,TiDB,leader_cpu_stress,recovery,1853,3,exp1_tidb_tikv1,1853,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:45+0000,1778517405.333723,13.532693862915039,1,TiDB,leader_cpu_stress,recovery,1853,3,exp1_tidb_tikv1,1853,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:46+0000,1778517406.3701937,14.569164514541626,1,TiDB,leader_cpu_stress,recovery,1853,3,exp1_tidb_tikv1,1853,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:47+0000,1778517407.3982239,15.59719467163086,1,TiDB,leader_cpu_stress,recovery,1853,3,exp1_tidb_tikv1,1853,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:48+0000,1778517408.4322412,16.63121199607849,1,TiDB,leader_cpu_stress,recovery,1853,3,exp1_tidb_tikv1,1853,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:49+0000,1778517409.452467,17.651437759399414,1,TiDB,leader_cpu_stress,recovery,1853,3,exp1_tidb_tikv1,1853,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:58+0000,1778517418.8011196,0.09445953369140625,1,TiDB,leader_network_perturbation,normal,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:36:59+0000,1778517419.8416424,1.1349823474884033,1,TiDB,leader_network_perturbation,normal,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:00+0000,1778517420.9015481,2.194888114929199,1,TiDB,leader_network_perturbation,normal,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:01+0000,1778517421.9331436,3.2264835834503174,1,TiDB,leader_network_perturbation,normal,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:02+0000,1778517422.9702384,4.263578414916992,1,TiDB,leader_network_perturbation,perturbation,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:03+0000,1778517423.9915507,5.284890651702881,1,TiDB,leader_network_perturbation,perturbation,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:05+0000,1778517425.0122428,6.305582761764526,1,TiDB,leader_network_perturbation,perturbation,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:06+0000,1778517426.0338528,7.327192783355713,1,TiDB,leader_network_perturbation,perturbation,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:07+0000,1778517427.0551593,8.348499298095703,1,TiDB,leader_network_perturbation,perturbation,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:08+0000,1778517428.076358,9.36969804763794,1,TiDB,leader_network_perturbation,perturbation,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
2026-05-11T16:37:09+0000,1778517429.099016,10.392355918884277,1,TiDB,leader_network_perturbation,recovery,1877,3,exp1_tidb_tikv1,1877,3,exp1_tidb_tikv1,False,"1,2,3",
