run_id,seed,timestamp,start_ts,end_ts,scenario,defense,pair_id,txn_id,actor,item_id,user_id,arrival_rank,global_seq,success,rollback,error,user_check_start_ts,user_check_end_ts,inventory_start_ts,inventory_commit_ts,order_commit_ts,latency_ms,wait_ms,stock_after,version_after
1,20360514,2026-05-12T03:50:46+0000,1778557846.047935,1778557846.136498,cross_shard_frontrun,baseline,0,r1-baseline-p0-victim,victim,800000,1000000,0,0,True,False,,1778557846.0479364,1778557846.057152,1778557846.1216483,1778557846.1259108,1778557846.127443,88.5629653930664,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0494065,1778557846.1968334,cross_shard_frontrun,baseline,2,r1-baseline-p2-victim,victim,800002,1000004,0,4,True,False,,1778557846.0494075,1778557846.1225846,1778557846.186448,1778557846.1938326,1778557846.194111,147.42684364318848,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0486705,1778557846.2004218,cross_shard_frontrun,baseline,1,r1-baseline-p1-victim,victim,800001,1000002,0,2,True,False,,1778557846.0486715,1778557846.1285932,1778557846.1875668,1778557846.1974545,1778557846.197667,151.75127983093262,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0499053,1778557846.3329246,cross_shard_frontrun,baseline,3,r1-baseline-p3-victim,victim,800003,1000006,0,6,True,False,,1778557846.049906,1778557846.2597635,1778557846.3285332,1778557846.3298066,1778557846.330102,283.0193042755127,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0503807,1778557846.3996377,cross_shard_frontrun,baseline,4,r1-baseline-p4-victim,victim,800004,1000008,0,8,True,False,,1778557846.050382,1778557846.3446238,1778557846.3957627,1778557846.3965642,1778557846.396865,349.2569923400879,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0565603,1778557846.44718,cross_shard_frontrun,baseline,0,r1-baseline-p0-attacker,attacker,800000,1000001,1,1,True,False,,1778557846.0565624,1778557846.4272416,1778557846.4272435,1778557846.4458988,1778557846.446134,390.61975479125977,0.0,0,2
1,20360514,2026-05-12T03:50:46+0000,1778557846.0572598,1778557846.646354,cross_shard_frontrun,baseline,1,r1-baseline-p1-attacker,attacker,800001,1000003,1,3,True,False,,1778557846.057261,1778557846.4278526,1778557846.4278548,1778557846.6024559,1778557846.602816,589.0941619873047,0.0,0,2
1,20360514,2026-05-12T03:50:46+0000,1778557846.0577996,1778557846.6468313,cross_shard_frontrun,baseline,2,r1-baseline-p2-attacker,attacker,800002,1000005,1,5,True,False,,1778557846.0578012,1778557846.428301,1778557846.4283113,1778557846.6026113,1778557846.610439,589.0316963195801,0.0,0,2
1,20360514,2026-05-12T03:50:46+0000,1778557846.05868,1778557846.647189,cross_shard_frontrun,baseline,4,r1-baseline-p4-attacker,attacker,800004,1000009,1,9,True,False,,1778557846.0586812,1778557846.4287367,1778557846.4287405,1778557846.6027842,1778557846.616542,588.5088443756104,0.0,0,2
1,20360514,2026-05-12T03:50:46+0000,1778557846.0583057,1778557846.6473894,cross_shard_frontrun,baseline,3,r1-baseline-p3-attacker,attacker,800003,1000007,1,7,True,False,,1778557846.0583072,1778557846.4283628,1778557846.4283662,1778557846.6028752,1778557846.622603,589.0836715698242,0.0,0,2
1,20360514,2026-05-12T03:50:46+0000,1778557846.0591588,1778557846.6475768,cross_shard_frontrun,baseline,5,r1-baseline-p5-attacker,attacker,800005,1000011,1,11,True,False,,1778557846.0591598,1778557846.4289262,1778557846.42893,1778557846.602996,1778557846.629046,588.4180068969727,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0606802,1778557846.6479278,cross_shard_frontrun,baseline,6,r1-baseline-p6-attacker,attacker,800006,1000013,1,13,True,False,,1778557846.060682,1778557846.4297967,1778557846.4297984,1778557846.6031523,1778557846.634908,587.2476100921631,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.060977,1778557846.6482122,cross_shard_frontrun,baseline,7,r1-baseline-p7-attacker,attacker,800007,1000015,1,15,True,False,,1778557846.0609784,1778557846.430454,1778557846.4304554,1778557846.6032815,1778557846.640934,587.2352123260498,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0616608,1778557846.6498456,cross_shard_frontrun,baseline,9,r1-baseline-p9-attacker,attacker,800009,1000019,1,19,True,False,,1778557846.0616627,1778557846.4307988,1778557846.4308002,1778557846.6099043,1778557846.646931,588.1848335266113,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0612772,1778557846.6538289,cross_shard_frontrun,baseline,8,r1-baseline-p8-attacker,attacker,800008,1000017,1,17,True,False,,1778557846.0612788,1778557846.430575,1778557846.4305758,1778557846.603412,1778557846.647011,592.5517082214355,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0622737,1778557846.6539881,cross_shard_frontrun,baseline,10,r1-baseline-p10-attacker,attacker,800010,1000021,1,21,True,False,,1778557846.0622756,1778557846.430971,1778557846.4309733,1778557846.6277268,1778557846.647719,591.7143821716309,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0626626,1778557846.6767092,cross_shard_frontrun,baseline,11,r1-baseline-p11-attacker,attacker,800011,1000023,1,23,True,False,,1778557846.0626655,1778557846.4313846,1778557846.4313858,1778557846.675339,1778557846.675625,614.046573638916,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0631335,1778557846.7020557,cross_shard_frontrun,baseline,12,r1-baseline-p12-attacker,attacker,800012,1000025,1,25,True,False,,1778557846.0631363,1778557846.431491,1778557846.4314935,1778557846.700701,1778557846.701002,638.9222145080566,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.063591,1778557846.7190716,cross_shard_frontrun,baseline,13,r1-baseline-p13-attacker,attacker,800013,1000027,1,27,True,False,,1778557846.0635934,1778557846.4315362,1778557846.4315376,1778557846.7183025,1778557846.718549,655.4806232452393,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0646641,1778557846.772725,cross_shard_frontrun,baseline,14,r1-baseline-p14-attacker,attacker,800014,1000029,1,29,True,False,,1778557846.0646658,1778557846.4316401,1778557846.431641,1778557846.7476869,1778557846.747938,708.0609798431396,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.06526,1778557846.9471686,cross_shard_frontrun,baseline,15,r1-baseline-p15-attacker,attacker,800015,1000031,1,31,True,False,,1778557846.0652623,1778557846.431707,1778557846.4317076,1778557846.7478752,1778557846.757235,881.908655166626,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0655015,1778557846.9474816,cross_shard_frontrun,baseline,16,r1-baseline-p16-attacker,attacker,800016,1000033,1,33,True,False,,1778557846.0655017,1778557846.4317439,1778557846.4317446,1778557846.748168,1778557846.762364,881.9801807403564,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0660613,1778557846.9476569,cross_shard_frontrun,baseline,17,r1-baseline-p17-attacker,attacker,800017,1000035,1,35,True,False,,1778557846.0660634,1778557846.431893,1778557846.431895,1778557846.7482774,1778557846.76813,881.5956115722656,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.067852,1778557846.9479635,cross_shard_frontrun,baseline,20,r1-baseline-p20-attacker,attacker,800020,1000041,1,41,True,False,,1778557846.0678527,1778557846.4320714,1778557846.432072,1778557846.748523,1778557846.773027,880.1114559173584,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.06784,1778557846.9481897,cross_shard_frontrun,baseline,19,r1-baseline-p19-attacker,attacker,800019,1000039,1,39,True,False,,1778557846.0678413,1778557846.4320877,1778557846.4320896,1778557846.7486398,1778557846.7788,880.3496360778809,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0678146,1778557846.948395,cross_shard_frontrun,baseline,18,r1-baseline-p18-attacker,attacker,800018,1000037,1,37,True,False,,1778557846.0678155,1778557846.431979,1778557846.431981,1778557846.7483983,1778557846.773273,880.5804252624512,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0678723,1778557846.9486709,cross_shard_frontrun,baseline,21,r1-baseline-p21-attacker,attacker,800021,1000043,1,43,True,False,,1778557846.0678759,1778557846.4321692,1778557846.432171,1778557846.7487543,1778557846.784019,880.7985782623291,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.068086,1778557846.9489799,cross_shard_frontrun,baseline,22,r1-baseline-p22-attacker,attacker,800022,1000045,1,45,True,False,,1778557846.0680869,1778557846.4322493,1778557846.4322517,1778557846.7488909,1778557846.789149,880.8939456939697,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0700073,1778557846.9492183,cross_shard_frontrun,baseline,25,r1-baseline-p25-attacker,attacker,800025,1000051,1,51,True,False,,1778557846.0700102,1778557846.4323444,1778557846.4323459,1778557846.7491646,1778557846.799407,879.2109489440918,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0685887,1778557846.949484,cross_shard_frontrun,baseline,23,r1-baseline-p23-attacker,attacker,800023,1000047,1,47,True,False,,1778557846.0685892,1778557846.432274,1778557846.4322755,1778557846.7489848,1778557846.793906,880.8953762054443,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0691235,1778557846.94972,cross_shard_frontrun,baseline,24,r1-baseline-p24-attacker,attacker,800024,1000049,1,49,True,False,,1778557846.069125,1778557846.4324596,1778557846.4324605,1778557846.749311,1778557846.804731,880.596399307251,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0711908,1778557846.9500034,cross_shard_frontrun,baseline,26,r1-baseline-p26-attacker,attacker,800026,1000053,1,53,True,False,,1778557846.0711935,1778557846.4325857,1778557846.4325883,1778557846.7494223,1778557846.809724,878.8125514984131,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0722198,1778557846.9502788,cross_shard_frontrun,baseline,27,r1-baseline-p27-attacker,attacker,800027,1000055,1,55,True,False,,1778557846.072222,1778557846.4326375,1778557846.4326386,1778557846.7495322,1778557846.814636,878.058910369873,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0728924,1778557846.9504998,cross_shard_frontrun,baseline,28,r1-baseline-p28-attacker,attacker,800028,1000057,1,57,True,False,,1778557846.0728934,1778557846.4327166,1778557846.432718,1778557846.749669,1778557846.819881,877.6073455810547,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0734074,1778557846.9508162,cross_shard_frontrun,baseline,29,r1-baseline-p29-attacker,attacker,800029,1000059,1,59,True,False,,1778557846.0734096,1778557846.4327948,1778557846.4327972,1778557846.7497694,1778557846.825436,877.4087429046631,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.07442,1778557846.95106,cross_shard_frontrun,baseline,31,r1-baseline-p31-attacker,attacker,800031,1000063,1,63,True,False,,1778557846.0744226,1778557846.4329329,1778557846.4329333,1778557846.7499158,1778557846.830546,876.6400814056396,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0739772,1778557846.9513013,cross_shard_frontrun,baseline,30,r1-baseline-p30-attacker,attacker,800030,1000061,1,61,True,False,,1778557846.073979,1778557846.432952,1778557846.4329524,1778557846.7500505,1778557846.835708,877.324104309082,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.2049768,1778557846.951587,cross_shard_frontrun,baseline,32,r1-baseline-p32-attacker,attacker,800032,1000065,1,65,True,False,,1778557846.2049775,1778557846.4331203,1778557846.4331207,1778557846.7501779,1778557846.841096,746.610164642334,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.3411176,1778557846.9519544,cross_shard_frontrun,baseline,33,r1-baseline-p33-attacker,attacker,800033,1000067,1,67,True,False,,1778557846.3411193,1778557846.4337952,1778557846.4337971,1778557846.7503343,1778557846.846598,610.8367443084717,0.0,1,1
1,20360514,2026-05-12T03:50:46+0000,1778557846.0568535,1778557846.9996636,cross_shard_frontrun,baseline,15,r1-baseline-p15-victim,victim,800015,1000030,0,30,True,False,,1778557846.0568542,1778557846.4270194,1778557846.4796333,1778557846.750474,1778557846.851625,942.81005859375,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.455339,1778557847.026713,cross_shard_frontrun,baseline,34,r1-baseline-p34-attacker,attacker,800034,1000069,1,69,True,False,,1778557846.4553406,1778557846.457245,1778557846.4572465,1778557846.7506173,1778557846.857088,571.3739395141602,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.0572438,1778557847.0648448,cross_shard_frontrun,baseline,16,r1-baseline-p16-victim,victim,800016,1000032,0,32,True,False,,1778557846.0572448,1778557846.4273715,1778557846.4826386,1778557846.7507572,1778557846.863327,1007.6010227203369,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0533912,1778557847.0809605,cross_shard_frontrun,baseline,9,r1-baseline-p9-victim,victim,800009,1000018,0,18,True,False,,1778557846.053392,1778557846.4262977,1778557846.480145,1778557846.7509067,1778557846.869339,1027.56929397583,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0614614,1778557847.081161,cross_shard_frontrun,baseline,25,r1-baseline-p25-victim,victim,800025,1000050,0,50,True,False,,1778557846.0614638,1778557846.4307168,1778557846.4827096,1778557846.7510264,1778557846.875176,1019.6995735168457,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0608177,1778557847.0813255,cross_shard_frontrun,baseline,24,r1-baseline-p24-victim,victim,800024,1000048,0,48,True,False,,1778557846.0608191,1778557846.4301348,1778557846.4828444,1778557846.751155,1778557846.881895,1020.5078125,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0626037,1778557847.0815952,cross_shard_frontrun,baseline,26,r1-baseline-p26-victim,victim,800026,1000052,0,52,True,False,,1778557846.0626059,1778557846.4311721,1778557846.4842584,1778557846.751368,1778557846.888374,1018.9914703369141,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0656633,1778557847.0819247,cross_shard_frontrun,baseline,30,r1-baseline-p30-victim,victim,800030,1000060,0,60,True,False,,1778557846.0656648,1778557846.4317896,1778557846.4830768,1778557846.7515416,1778557846.89426,1016.2613391876221,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0527062,1778557847.0820577,cross_shard_frontrun,baseline,7,r1-baseline-p7-victim,victim,800007,1000014,0,14,True,False,,1778557846.052707,1778557846.4261065,1778557846.48427,1778557846.7518103,1778557846.900354,1029.3514728546143,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0546672,1778557847.0822172,cross_shard_frontrun,baseline,12,r1-baseline-p12-victim,victim,800012,1000024,0,24,True,False,,1778557846.0546694,1778557846.4266653,1778557846.4843597,1778557846.7518978,1778557846.906038,1027.5499820709229,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0523047,1778557847.0823703,cross_shard_frontrun,baseline,6,r1-baseline-p6-victim,victim,800006,1000012,0,12,True,False,,1778557846.0523055,1778557846.4258237,1778557846.4845207,1778557846.752,1778557846.912079,1030.0655364990234,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0576308,1778557847.082577,cross_shard_frontrun,baseline,17,r1-baseline-p17-victim,victim,800017,1000034,0,34,True,False,,1778557846.0576315,1778557846.4282193,1778557846.4846807,1778557846.7521126,1778557846.91768,1024.9462127685547,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0635684,1778557847.0829892,cross_shard_frontrun,baseline,27,r1-baseline-p27-victim,victim,800027,1000054,0,54,True,False,,1778557846.0635693,1778557846.43145,1778557846.484951,1778557846.752171,1778557846.923791,1019.420862197876,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.2004716,1778557847.083123,cross_shard_frontrun,baseline,33,r1-baseline-p33-victim,victim,800033,1000066,0,66,True,False,,1778557846.200472,1778557846.4330704,1778557846.485082,1778557846.7522576,1778557846.929763,882.6513290405273,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.056268,1778557847.083251,cross_shard_frontrun,baseline,14,r1-baseline-p14-victim,victim,800014,1000028,0,28,True,False,,1778557846.0562701,1778557846.4268432,1778557846.4851913,1778557846.752322,1778557846.935639,1026.9830226898193,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.050786,1778557847.0834115,cross_shard_frontrun,baseline,5,r1-baseline-p5-victim,victim,800005,1000010,0,10,True,False,,1778557846.0507865,1778557846.4258118,1778557846.4875128,1778557846.7523873,1778557846.942157,1032.625436782837,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0585086,1778557847.08354,cross_shard_frontrun,baseline,19,r1-baseline-p19-victim,victim,800019,1000038,0,38,True,False,,1778557846.058509,1778557846.428781,1778557846.4858637,1778557846.7524345,1778557846.947704,1025.031328201294,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0537932,1778557847.083665,cross_shard_frontrun,baseline,10,r1-baseline-p10-victim,victim,800010,1000020,0,20,True,False,,1778557846.053794,1778557846.4263425,1778557846.4882162,1778557846.8501542,1778557846.952829,1029.8717021942139,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0588381,1778557847.0838532,cross_shard_frontrun,baseline,20,r1-baseline-p20-victim,victim,800020,1000040,0,40,True,False,,1778557846.0588388,1778557846.4288034,1778557846.4905324,1778557846.8502395,1778557846.958561,1025.015115737915,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0541265,1778557847.0839815,cross_shard_frontrun,baseline,11,r1-baseline-p11-victim,victim,800011,1000022,0,22,True,False,,1778557846.0541275,1778557846.4266236,1778557846.4911275,1778557846.850317,1778557846.964253,1029.8550128936768,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0581756,1778557847.0841415,cross_shard_frontrun,baseline,18,r1-baseline-p18-victim,victim,800018,1000036,0,36,True,False,,1778557846.058176,1778557846.428406,1778557846.4923959,1778557846.850412,1778557846.96962,1025.965929031372,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0530343,1778557847.0842876,cross_shard_frontrun,baseline,8,r1-baseline-p8-victim,victim,800008,1000016,0,16,True,False,,1778557846.0530348,1778557846.4261632,1778557846.4912775,1778557846.8504767,1778557846.97486,1031.2533378601074,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0644834,1778557847.0844228,cross_shard_frontrun,baseline,28,r1-baseline-p28-victim,victim,800028,1000056,0,56,True,False,,1778557846.0644846,1778557846.4315987,1778557846.4937854,1778557846.8505447,1778557846.980012,1019.9394226074219,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0550544,1778557847.0845528,cross_shard_frontrun,baseline,13,r1-baseline-p13-victim,victim,800013,1000026,0,26,True,False,,1778557846.0550556,1778557846.426915,1778557846.4954066,1778557846.8506281,1778557846.985003,1029.4983386993408,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0597782,1778557847.084682,cross_shard_frontrun,baseline,22,r1-baseline-p22-victim,victim,800022,1000044,0,44,True,False,,1778557846.0597785,1778557846.4291666,1778557846.497189,1778557846.8506773,1778557846.990208,1024.9037742614746,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0593007,1778557847.0848727,cross_shard_frontrun,baseline,21,r1-baseline-p21-victim,victim,800021,1000042,0,42,True,False,,1778557846.059302,1778557846.4290376,1778557846.4959044,1778557846.8507288,1778557846.995304,1025.5720615386963,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0651062,1778557847.0849938,cross_shard_frontrun,baseline,29,r1-baseline-p29-victim,victim,800029,1000058,0,58,True,False,,1778557846.065107,1778557846.4316642,1778557846.4983816,1778557846.8570437,1778557847.000037,1019.8876857757568,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.0603,1778557847.0851016,cross_shard_frontrun,baseline,23,r1-baseline-p23-victim,victim,800023,1000046,0,46,True,False,,1778557846.0603008,1778557846.429291,1778557846.497388,1778557846.8508117,1778557847.000251,1024.80149269104,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.3997426,1778557847.0852504,cross_shard_frontrun,baseline,34,r1-baseline-p34-victim,victim,800034,1000068,0,68,True,False,,1778557846.3997436,1778557846.433234,1778557846.4993532,1778557846.8571315,1778557847.006277,685.5077743530273,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.1366053,1778557847.0854151,cross_shard_frontrun,baseline,32,r1-baseline-p32-victim,victim,800032,1000064,0,64,True,False,,1778557846.1366057,1778557846.4329965,1778557846.5009263,1778557846.85725,1778557847.01154,948.8098621368408,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.066167,1778557847.0855813,cross_shard_frontrun,baseline,31,r1-baseline-p31-victim,victim,800031,1000062,0,62,True,False,,1778557846.0661683,1778557846.4319417,1778557846.5009477,1778557846.8573604,1778557847.016662,1019.4141864776611,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.6550484,1778557847.0858347,cross_shard_frontrun,baseline,35,r1-baseline-p35-attacker,attacker,800035,1000071,1,71,True,False,,1778557846.6550503,1778557846.681203,1778557846.6812048,1778557846.8576543,1778557847.022154,430.7863712310791,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.6561759,1778557847.0859976,cross_shard_frontrun,baseline,37,r1-baseline-p37-attacker,attacker,800037,1000075,1,75,True,False,,1778557846.656178,1778557846.681535,1778557846.6815364,1778557846.864798,1778557847.027063,429.8217296600342,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.6555192,1778557847.0861413,cross_shard_frontrun,baseline,36,r1-baseline-p36-attacker,attacker,800036,1000073,1,73,True,False,,1778557846.6555207,1778557846.6814082,1778557846.6814106,1778557846.857826,1778557847.027248,430.6221008300781,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.6621225,1778557847.0862644,cross_shard_frontrun,baseline,39,r1-baseline-p39-attacker,attacker,800039,1000079,1,79,True,False,,1778557846.6621234,1778557846.6817763,1778557846.6817777,1778557846.864889,1778557847.032646,424.14188385009766,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.647262,1778557847.086388,cross_shard_frontrun,baseline,36,r1-baseline-p36-victim,victim,800036,1000072,0,72,True,False,,1778557846.647263,1778557846.6557171,1778557846.7100844,1778557846.864965,1778557847.037644,439.12601470947266,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.6476254,1778557847.0865045,cross_shard_frontrun,baseline,37,r1-baseline-p37-victim,victim,800037,1000074,0,74,True,False,,1778557846.6476257,1778557846.6624193,1778557846.7292733,1778557846.865058,1778557847.04286,438.87901306152344,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.6465976,1778557847.0866444,cross_shard_frontrun,baseline,35,r1-baseline-p35-victim,victim,800035,1000070,0,70,True,False,,1778557846.6465988,1778557846.648728,1778557846.7162893,1778557846.865142,1778557847.048388,440.0467872619629,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.6579711,1778557847.0867803,cross_shard_frontrun,baseline,38,r1-baseline-p38-attacker,attacker,800038,1000077,1,77,True,False,,1778557846.6579723,1778557846.6821346,1778557846.6821356,1778557846.8652132,1778557847.053439,428.80916595458984,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.710201,1778557847.0869179,cross_shard_frontrun,baseline,40,r1-baseline-p40-attacker,attacker,800040,1000081,1,81,True,False,,1778557846.7102032,1778557846.7121491,1778557846.7121506,1778557846.8653274,1778557847.060012,376.71685218811035,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.6538951,1778557847.0870576,cross_shard_frontrun,baseline,39,r1-baseline-p39-victim,victim,800039,1000078,0,78,True,False,,1778557846.6538956,1778557846.681326,1778557846.7365513,1778557846.865592,1778557847.065222,433.1624507904053,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.648292,1778557847.0873144,cross_shard_frontrun,baseline,38,r1-baseline-p38-victim,victim,800038,1000076,0,76,True,False,,1778557846.6482923,1778557846.662345,1778557846.7234886,1778557846.8654199,1778557847.065431,439.0223026275635,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.7191305,1778557847.0877843,cross_shard_frontrun,baseline,41,r1-baseline-p41-victim,victim,800041,1000082,0,82,True,False,,1778557846.719131,1778557846.7210968,1778557846.774332,1778557846.8656816,1778557847.070641,368.6537742614746,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.6767926,1778557847.0880275,cross_shard_frontrun,baseline,40,r1-baseline-p40-victim,victim,800040,1000080,0,80,True,False,,1778557846.6767929,1778557846.6818488,1778557846.7344527,1778557846.8657594,1778557847.075726,411.23485565185547,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.7808714,1778557847.1106637,cross_shard_frontrun,baseline,41,r1-baseline-p41-attacker,attacker,800041,1000083,1,83,True,False,,1778557846.780873,1778557846.7827525,1778557846.782754,1778557846.8685584,1778557847.081883,329.7922611236572,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.947309,1778557847.1422048,cross_shard_frontrun,baseline,42,r1-baseline-p42-victim,victim,800042,1000084,0,84,True,False,,1778557846.94731,1778557846.9572291,1778557847.019212,1778557847.0201142,1778557847.085936,194.89574432373047,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.9561706,1778557847.1424496,cross_shard_frontrun,baseline,43,r1-baseline-p43-attacker,attacker,800043,1000087,1,87,True,False,,1778557846.956172,1778557847.0321667,1778557847.0321677,1778557847.0804174,1778557847.088513,186.2790584564209,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.9565291,1778557847.1426618,cross_shard_frontrun,baseline,44,r1-baseline-p44-attacker,attacker,800044,1000089,1,89,True,False,,1778557846.9565299,1778557847.0322042,1778557847.0322049,1778557847.080488,1778557847.09457,186.13266944885254,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.9556754,1778557847.1428103,cross_shard_frontrun,baseline,42,r1-baseline-p42-attacker,attacker,800042,1000085,1,85,True,False,,1778557846.9556766,1778557847.0322683,1778557847.0322697,1778557847.0805576,1778557847.100036,187.1349811553955,0.0,0,2
1,20360514,2026-05-12T03:50:47+0000,1778557846.9571493,1778557847.1595173,cross_shard_frontrun,baseline,45,r1-baseline-p45-attacker,attacker,800045,1000091,1,91,True,False,,1778557846.9571502,1778557847.0323067,1778557847.0323079,1778557847.0806284,1778557847.105773,202.36802101135254,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.958188,1778557847.1809368,cross_shard_frontrun,baseline,47,r1-baseline-p47-attacker,attacker,800047,1000095,1,95,True,False,,1778557846.9581892,1778557847.0324438,1778557847.0324445,1778557847.0874548,1778557847.110966,222.7487564086914,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.957672,1778557847.1810737,cross_shard_frontrun,baseline,46,r1-baseline-p46-attacker,attacker,800046,1000093,1,93,True,False,,1778557846.957674,1778557847.0323708,1778557847.0323718,1778557847.08071,1778557847.11126,223.40154647827148,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.9586399,1778557847.1812003,cross_shard_frontrun,baseline,48,r1-baseline-p48-attacker,attacker,800048,1000097,1,97,True,False,,1778557846.9586406,1778557847.032463,1778557847.0324638,1778557847.087671,1778557847.116964,222.56040573120117,0.0,1,1
1,20360514,2026-05-12T03:50:47+0000,1778557846.9592125,1778557847.1813166,cross_shard_frontrun,baseline,49,r1-baseline-p49-attacker,attacker,800049,1000099,1,99,True,False,,1778557846.9592137,1778557847.0325112,1778557847.0325117,1778557847.0879972,1778557847.122229,222.10407257080078,0.0,1,1
