timestamp,ts,run_id,system,scenario,phase,relation,shard_id,node_name,node_port,is_hotspot_shard,hot_key
2026-05-11T16:08:24+0000,1778515704.930238,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102014,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302402,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102015,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.930242,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102016,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302447,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102017,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302466,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102018,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302487,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102019,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.93025,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102020,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302516,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102021,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.930253,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102022,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302552,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102023,citus-worker-0,5432,True,3000
2026-05-11T16:08:24+0000,1778515704.9302568,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102024,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302592,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102025,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302607,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102026,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302626,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102027,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.930264,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102028,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302657,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102029,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302673,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102030,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302692,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102031,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302707,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102032,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302726,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102033,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.930274,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102034,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.930276,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102035,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302776,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102036,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302802,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102037,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9302819,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102038,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.930284,1,PostgreSQL+Citus,citus_uniform,after,citus_items,102039,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472215,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102008,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472315,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102009,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472344,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102010,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472363,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102011,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472384,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102012,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472406,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102013,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472423,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102014,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472437,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102015,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472458,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102016,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472482,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102017,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.94725,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102018,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472523,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102019,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.947254,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102020,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472556,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102021,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.947257,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102022,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.947259,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102023,citus-worker-0,5432,True,3000
2026-05-11T16:08:24+0000,1778515704.9472613,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102024,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472637,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102025,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472656,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102026,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472678,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102027,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.94727,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102028,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472713,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102029,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472733,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102030,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.947275,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102031,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472768,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102032,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472792,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102033,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472806,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102034,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472823,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102035,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.947284,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102036,citus-worker-1,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472854,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102037,citus-worker-2,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472868,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102038,citus-worker-0,5432,False,3000
2026-05-11T16:08:24+0000,1778515704.9472885,1,PostgreSQL+Citus,citus_hot70,before,citus_items,102039,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9276874,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102008,citus-worker-0,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9276981,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102009,citus-worker-1,5432,False,3000
2026-05-11T16:08:28+0000,1778515708.9277005,1,PostgreSQL+Citus,citus_hot70,after,citus_items,102010,citus-worker-2,5432,False,3000
